Operatore,Data,StatoAttivazione,Comune,Provincia,Identificatore
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,POCENIA,UD,2551043833
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,POCENIA,UD,2088953582
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,POCENIA,UD,2121647053
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,POCENIA,UD,2121644430
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,POCENIA,UD,2121650026
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,MANZANO,UD,2121651606
TELECOM ITALIA MOBILE,18/09/2014,REALIZZATO,MANZANO,PN,2121652814
TELECOM ITALIA MOBILE,18/09/2014,DA REALIZZARE,MANZANO,PN,2121653524
TELECOM ITALIA MOBILE,18/09/2014,DA REALIZZARE,MANZANO,PN,2121655240
TELECOM ITALIA MOBILE,18/09/2014,DA REALIZZARE,MANZANO,PN,2760748607
TELECOM ITALIA MOBILE,18/09/2014,DA REALIZZARE,MANZANO,PN,3737391349
TELECOM ITALIA MOBILE,18/09/2014,DA REALIZZARE,MANZANO,PN,3843525796
TELECOM ITALIA MOBILE,18/09/2014,DA REALIZZARE,MANZANO,PN,3709437895
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,MANZANO,PN,3709437896
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,MANZANO,PN,3928840195
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,MANZANO,PN,2218951782
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,MANZANO,PN,2218951789
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,PN,2566684574
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,3142603194
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,3319275680
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,3445095280
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,3477028242
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,3477028245
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,845160118
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,2121667117
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,2423077788
TELECOM ITALIA MOBILE,19/09/2014,DA REALIZZARE,SAN VITO AL TAGLIAMENTO,GO,3030249446
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,SAN VITO AL TAGLIAMENTO,GO,2962246667
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,SAN VITO AL TAGLIAMENTO,GO,3607642478
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,GO,1383284069
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,GO,1164714016
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,GO,3673084115
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,GO,3673084116
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,1503327621
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,2121656318
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,3234798581
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,3809803771
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,3809803785
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,3809803786
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,TS,3809803801
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,DUINO AURISINA,PN,3809803808
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,TRIESTE,PN,3809803809
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,TRIESTE,PN,1762520896
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,TRIESTE,PN,1762520897
TELECOM ITALIA MOBILE,19/09/2014,REALIZZATO,TRIESTE,PN,1762520898
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,PN,1762520899
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,PN,1762520902
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,PN,1762520904
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,PN,1762520908
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,UD,1762520922
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,UD,1762520924
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,UD,1762520925
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,TRIESTE,UD,1762520926
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,MERETO DI TOMBA,UD,1762520927
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,MERETO DI TOMBA,UD,1762520928
TELECOM ITALIA MOBILE,23/09/2014,REALIZZATO,MERETO DI TOMBA,UD,2241554117
TELECOM ITALIA MOBILE,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,2241554124
TELECOM ITALIA MOBILE,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,1762520895
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,2241554119
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,3761653214
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,1957999037
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,867003967
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,2292546794
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,2992439207
VODAFONE OMNITEL,29/09/2014,REALIZZATO,MERETO DI TOMBA,UD,3809663209
VODAFONE OMNITEL,29/09/2014,REALIZZATO,GRADO,UD,3971508807
VODAFONE OMNITEL,29/09/2014,REALIZZATO,GRADO,UD,2957049801
VODAFONE OMNITEL,29/09/2014,REALIZZATO,GRADO,UD,1772346005
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,3102046047
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,3102023793
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,1500529599
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,2629675958
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,1741874049
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,1741874051
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,1924916963
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,UD,1967839773
VODAFONE OMNITEL,30/09/2014,REALIZZATO,GRADO,PN,2257996817
VODAFONE OMNITEL,30/09/2014,REALIZZATO,TRIESTE,PN,1396439878
VODAFONE OMNITEL,30/09/2014,REALIZZATO,TRIESTE,PN,2063198330
VODAFONE OMNITEL,30/09/2014,REALIZZATO,TRIESTE,PN,2063198335
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,2063198347
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,1349101259
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,1959410699
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,3659846292
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,3659846296
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,3659852034
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,3659856975
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,3739796369
VODAFONE OMNITEL,02/10/2014,REALIZZATO,TRIESTE,PN,2204291187
VODAFONE OMNITEL,02/10/2014,REALIZZATO,ZOPPOLA,PN,1421008021
VODAFONE OMNITEL,02/10/2014,REALIZZATO,ZOPPOLA,PN,3755453638
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,PN,3834500265
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,PN,1344310975
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,PN,3506974370
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,3880999149
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,3880999150
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,3880999603
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,2517589031
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,2456016002
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,2465363193
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,2495055713
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,2495055771
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,TS,2495055824
VODAFONE OMNITEL,10/10/2014,REALIZZATO,ZOPPOLA,UD,2441621977
VODAFONE OMNITEL,10/10/2014,REALIZZATO,CAVAZZO CARNICO,UD,1740240284
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,UD,2500420592
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,UD,3688187924
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,UD,2488469296
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,UD,2488469304
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,UD,1596116618
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,UD,2400456687
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,PN,2411275737
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,PN,2411287233
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,PN,2515271493
VODAFONE OMNITEL,10/10/2014,DA REALIZZARE,CAVAZZO CARNICO,PN,2516458527
VODAFONE OMNITEL,14/10/2014,DA REALIZZARE,CAVAZZO CARNICO,PN,2517508377
VODAFONE OMNITEL,14/10/2014,DA REALIZZARE,TRIESTE,PN,2517508389
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,2517567470
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,1825178360
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,1825178362
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,1825179130
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,3182587309
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,821988568
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,1825177497
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,932580202
VODAFONE OMNITEL,14/10/2014,REALIZZATO,TRIESTE,PN,1825177491
WIND,14/10/2014,REALIZZATO,TRIESTE,PN,932574239
VODAFONE OMNITEL,14/10/2014,REALIZZATO,PORDENONE,PN,932574241
VODAFONE OMNITEL,14/10/2014,REALIZZATO,PORDENONE,PN,932574242
VODAFONE OMNITEL,14/10/2014,DA REALIZZARE,PORDENONE,UD,932574244
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574245
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574246
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574248
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574250
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574252
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574256
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574257
VODAFONE OMNITEL,15/10/2014,DA REALIZZARE,PORDENONE,UD,932574258
VODAFONE OMNITEL,15/10/2014,REALIZZATO,PORDENONE,UD,1825177494
VODAFONE OMNITEL,15/10/2014,REALIZZATO,ZOPPOLA,UD,1572454488
VODAFONE OMNITEL,15/10/2014,REALIZZATO,ZOPPOLA,UD,3632229041
VODAFONE OMNITEL,15/10/2014,REALIZZATO,ZOPPOLA,UD,3632229054
VODAFONE OMNITEL,16/10/2014,REALIZZATO,ZOPPOLA,UD,3632229056
VODAFONE OMNITEL,16/10/2014,REALIZZATO,ZOPPOLA,UD,3632229086
VODAFONE OMNITEL,16/10/2014,REALIZZATO,ZOPPOLA,UD,3632231399
VODAFONE OMNITEL,16/10/2014,REALIZZATO,ZOPPOLA,UD,3632231411
VODAFONE OMNITEL,16/10/2014,REALIZZATO,ZOPPOLA,UD,3632231421
WIND,16/10/2014,REALIZZATO,ZOPPOLA,UD,2133530581
WIND,17/10/2014,REALIZZATO,ZOPPOLA,UD,1824092656
WIND,17/10/2014,REALIZZATO,ZOPPOLA,UD,1911408043
WIND,17/10/2014,REALIZZATO,ZOPPOLA,UD,2817694494
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,2817694495
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,2817694496
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,2133962610
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,3632229040
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,3632231470
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,597423551
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,1966828821
WIND,17/10/2014,REALIZZATO,TRIESTE,UD,3632231409
VODAFONE OMNITEL,17/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231437
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231475
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231487
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231509
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231589
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231620
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,UD,3632231700
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,PN,1740734143
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,PN,2313697293
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,PN,2313697298
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,PN,2313697299
VODAFONE OMNITEL,20/10/2014,REALIZZATO,MOGGIO UDINESE,PN,2313697300
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,2313697301
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,2313697302
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,2313697303
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,2313697304
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,2313697305
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,1983541651
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,2913780002
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,3337391086
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,3337391087
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,3337391088
VODAFONE OMNITEL,20/10/2014,REALIZZATO,PORDENONE,PN,3337391089
VODAFONE OMNITEL,21/10/2014,REALIZZATO,PORDENONE,PN,2544937661
VODAFONE OMNITEL,21/10/2014,REALIZZATO,PORDENONE,PN,3337391082
VODAFONE OMNITEL,21/10/2014,REALIZZATO,PORDENONE,PN,3337391083
VODAFONE OMNITEL,21/10/2014,REALIZZATO,PORDENONE,PN,3337391084
VODAFONE OMNITEL,21/10/2014,REALIZZATO,VILLA SANTINA,PN,3337391085
VODAFONE OMNITEL,21/10/2014,REALIZZATO,VILLA SANTINA,PN,1718517803
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,2901865683
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,823744666
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,1657896452
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,1657896453
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,1863680359
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,1066388684
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,1863680360
VODAFONE OMNITEL,23/10/2014,REALIZZATO,VILLA SANTINA,PN,1863680361
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,VILLA SANTINA,PN,946494559
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,VILLA SANTINA,PN,1401717599
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,PN,1370019170
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,PN,2329434463
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,PN,2329430502
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,PN,1104322847
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,UD,919791155
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,UD,2422014270
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,UD,2409325608
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,UD,1144130424
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,UD,1145450835
VODAFONE OMNITEL,23/10/2014,DA REALIZZARE,TOLMEZZO,UD,2456199238
VODAFONE OMNITEL,23/10/2014,REALIZZATO,TOLMEZZO,UD,1782676237
VODAFONE OMNITEL,23/10/2014,REALIZZATO,TOLMEZZO,UD,1288392469
VODAFONE OMNITEL,23/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,UD,1461822680
VODAFONE OMNITEL,23/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,UD,1461822715
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,UD,1920935885
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,UD,1924213374
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,UD,1302113729
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,UD,1302113738
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,TS,2411530610
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,TS,1369515652
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,TS,1784124795
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,TS,1787959866
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,TS,1784124971
VODAFONE OMNITEL,24/10/2014,REALIZZATO,RONCHI DEI LEGIONARI,TS,3160420844
VODAFONE OMNITEL,24/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,2904171512
VODAFONE OMNITEL,24/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,3589590214
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,857599065
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,1379410931
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,3786826211
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,1145588508
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,3015472907
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,UD,2537216444
VODAFONE OMNITEL,27/10/2014,REALIZZATO,POZZUOLO DEL FRIULI,TS,2540740447
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,POZZUOLO DEL FRIULI,TS,1873747021
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,POZZUOLO DEL FRIULI,TS,1335549364
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,POZZUOLO DEL FRIULI,TS,1850876920
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,UDINE,TS,2972080999
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,UDINE,TS,1926732318
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,UDINE,TS,3431122604
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,UDINE,TS,3544446193
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,UDINE,TS,3901129543
VODAFONE OMNITEL,27/10/2014,DA REALIZZARE,UDINE,TS,3603606572
VODAFONE OMNITEL,28/10/2014,DA REALIZZARE,UDINE,UD,1571330500
VODAFONE OMNITEL,28/10/2014,DA REALIZZARE,UDINE,UD,1571443798
VODAFONE OMNITEL,28/10/2014,DA REALIZZARE,UDINE,UD,1740229926
VODAFONE OMNITEL,28/10/2014,DA REALIZZARE,UDINE,UD,1740131844
VODAFONE OMNITEL,28/10/2014,DA REALIZZARE,UDINE,UD,3008694649
VODAFONE OMNITEL,28/10/2014,DA REALIZZARE,UDINE,UD,1260272382
VODAFONE OMNITEL,28/10/2014,REALIZZATO,UDINE,UD,2110629766
VODAFONE OMNITEL,28/10/2014,REALIZZATO,UDINE,UD,1659407024
VODAFONE OMNITEL,28/10/2014,REALIZZATO,UDINE,UD,603118398
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,603118401
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,739716667
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3901590340
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3902372803
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3902372816
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,1298233932
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,2126517295
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3100606318
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3075946344
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3104627088
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,3704539905
VODAFONE OMNITEL,28/10/2014,REALIZZATO,TAVAGNACCO,UD,1759729322
VODAFONE OMNITEL,28/10/2014,REALIZZATO,DUINO AURISINA,UD,2194847775
VODAFONE OMNITEL,28/10/2014,REALIZZATO,DUINO AURISINA,UD,1677779265
VODAFONE OMNITEL,28/10/2014,REALIZZATO,DUINO AURISINA,UD,2081977523
VODAFONE OMNITEL,30/10/2014,REALIZZATO,DUINO AURISINA,UD,2082000069
VODAFONE OMNITEL,30/10/2014,REALIZZATO,DUINO AURISINA,UD,2115503772
VODAFONE OMNITEL,30/10/2014,REALIZZATO,DUINO AURISINA,UD,1289500238
VODAFONE OMNITEL,30/10/2014,REALIZZATO,DUINO AURISINA,TS,2081076270
VODAFONE OMNITEL,30/10/2014,REALIZZATO,DUINO AURISINA,TS,2081935966
VODAFONE OMNITEL,30/10/2014,REALIZZATO,DUINO AURISINA,TS,2089047395
VODAFONE OMNITEL,30/10/2014,DA REALIZZARE,DUINO AURISINA,TS,2094086188
VODAFONE OMNITEL,30/10/2014,DA REALIZZARE,DUINO AURISINA,TS,3398954086
VODAFONE OMNITEL,30/10/2014,DA REALIZZARE,DUINO AURISINA,TS,845089335
VODAFONE OMNITEL,30/10/2014,DA REALIZZARE,POLCENIGO,TS,845089559
VODAFONE OMNITEL,30/10/2014,DA REALIZZARE,POLCENIGO,TS,845089578
VODAFONE OMNITEL,30/10/2014,DA REALIZZARE,POLCENIGO,TS,3083196833
VODAFONE OMNITEL,03/11/2014,DA REALIZZARE,POLCENIGO,TS,2401890315
VODAFONE OMNITEL,03/11/2014,DA REALIZZARE,POLCENIGO,TS,2401890316
VODAFONE OMNITEL,03/11/2014,DA REALIZZARE,POLCENIGO,TS,2401890317
VODAFONE OMNITEL,03/11/2014,DA REALIZZARE,POLCENIGO,TS,3253316011
VODAFONE OMNITEL,03/11/2014,DA REALIZZARE,POLCENIGO,TS,2157545632
VODAFONE OMNITEL,03/11/2014,DA REALIZZARE,POLCENIGO,TS,2157611315
VODAFONE OMNITEL,03/11/2014,REALIZZATO,POLCENIGO,TS,2401890318
VODAFONE OMNITEL,03/11/2014,REALIZZATO,POLCENIGO,TS,2245298468
VODAFONE OMNITEL,03/11/2014,REALIZZATO,POLCENIGO,TS,588553875
VODAFONE OMNITEL,03/11/2014,REALIZZATO,POLCENIGO,TS,1961527035
VODAFONE OMNITEL,03/11/2014,REALIZZATO,POLCENIGO,TS,1985847945
VODAFONE OMNITEL,03/11/2014,REALIZZATO,POLCENIGO,TS,1985847954
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,TS,2850393126
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,TS,1742581044
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,TS,3064717507
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,TS,3066256823
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,TS,3066256832
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,TS,3066257633
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,UD,3066257639
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,UD,3066257642
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,UD,3066257643
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,UD,3066257645
VODAFONE OMNITEL,03/11/2014,REALIZZATO,MUGGIA,UD,3066257647
VODAFONE OMNITEL,03/11/2014,REALIZZATO,UDINE,UD,3066257651
VODAFONE OMNITEL,04/11/2014,REALIZZATO,UDINE,UD,3066257652
VODAFONE OMNITEL,04/11/2014,REALIZZATO,UDINE,UD,3066257653
VODAFONE OMNITEL,04/11/2014,REALIZZATO,UDINE,UD,3066257654
