PROGR,DATA_AGGIORNAMENTO,ID_BENEFICIARIO,BENEFICIARIO,TIPOLOGIA_BENEFICIARIO,CODICE_FISCALE,PARTITA_IVA
58859,19/01/2015 12:32:00 PM,,COMUNE DI CANONICA D'ADDA,AMMINISTRAZIONE LOCALE,00342890167,
156127,30/11/2016 12:48:00 PM,830931,UNIONE DI COMUNI DEGLI ANTICHI BORGHI DI VALLECAMONICA,AMMINISTRAZIONE LOCALE,03299440986,03299440986
51488,17/11/2014 05:49:00 PM,10939,CARUGATE,AMMINISTRAZIONE LOCALE,02182060158,
187027,20/03/2017 11:30:00 AM,,COMUNE DI CALCINATO,AMMINISTRAZIONE LOCALE,00524950177,00569440985
88338,07/08/2015 10:34:00 AM,11193,COMUNE DI CORTEOLONA,AMMINISTRAZIONE LOCALE,00344630181,00344630181
32715,24/12/2013 03:07:00 PM,10009,COMUNE DI ALZANO LOMBARDO,AMMINISTRAZIONE LOCALE,00220080162,
146155,31/10/2016 03:46:00 PM,11256,COMUNE DI REA,AMMINISTRAZIONE LOCALE,84000900187,01316630183
186734,14/03/2017 06:27:00 PM,10508,COMUNE DI CASLINO D'ERBA,AMMINISTRAZIONE LOCALE,91001670131,00673790135
104417,01/02/2016 11:03:00 AM,,COMUNE DI TORRE BOLDONE,AMMINISTRAZIONE LOCALE,00315250167,
238007,06/12/2017 04:11:00 PM,,COMUNE DI MONZA,AMMINISTRAZIONE LOCALE,02030880153,
98106,15/01/2016 12:33:00 PM,10531,COMUNE DI COMO,AMMINISTRAZIONE LOCALE,80005370137,
222632,29/09/2017 04:11:00 PM,11313,VIDIGULFO,AMMINISTRAZIONE LOCALE,00000000000,
98994,20/11/2015 04:24:00 PM,11135,COMUNE DI ZELO BUON PERSICO,AMMINISTRAZIONE LOCALE,84507350159,
49445,30/10/2014 03:46:00 PM,11372,MORBEGNO,AMMINISTRAZIONE LOCALE,00098990146,
156093,02/02/2017 11:47:00 AM,10528,COMUNE DI COLICO (LC),AMMINISTRAZIONE LOCALE,83006690131,
54366,05/12/2014 10:36:00 AM,10437,TORBOLE CASAGLIA,AMMINISTRAZIONE LOCALE,00855080172,
86246,29/07/2015 03:34:00 PM,,UNIONE DI COMUNI LOMBARDA OLTRE ADDA LODIGIANO,AMMINISTRAZIONE LOCALE,92539460151,
98967,25/08/2016 03:47:00 PM,11048,COMUNE DI ORIO LITTA,AMMINISTRAZIONE LOCALE,82503970152,
104672,01/02/2016 11:03:00 AM,,COMUNE DI CREDERA RUBBIANO,AMMINISTRAZIONE LOCALE,82007130196,
28300,27/11/2013 09:31:00 AM,11048,COMUNE DI ORIO LITTA,AMMINISTRAZIONE LOCALE,82503970152,
98348,21/01/2016 11:56:00 AM,10298,COMUNE DI CELLATICA,AMMINISTRAZIONE LOCALE,80018310179,
36085,09/04/2014 11:02:00 AM,10827,COMUNE DI CARBOANRA DI PO - RN ISOLA BOSCONE,AMMINISTRAZIONE LOCALE,80005790201,
80104,14/04/2015 05:05:00 PM,10724,COMUNE DI CASALMAGGIORE,AMMINISTRAZIONE LOCALE,00304940190,00304940190
90084,24/08/2015 03:06:00 PM,114451,PROVINCIA DI LODI,AMMINISTRAZIONE LOCALE,92514470159,
27919,21/11/2013 05:08:00 PM,11603,PROVINCIA DI COMO,AMMINISTRAZIONE LOCALE,80004650133,00606750131
97939,20/11/2015 03:35:00 PM,10797,COMUNE DI SERGNANO,AMMINISTRAZIONE LOCALE,00172790198,
38062,30/06/2014 12:01:00 PM,,COMUNE DI LOVERE,AMMINISTRAZIONE LOCALE,81003470168,
53821,05/12/2014 10:36:00 AM,11427,BRISSAGO VALTRAVAGLIA,AMMINISTRAZIONE LOCALE,00225510122,
52798,08/10/2015 05:32:00 PM,540328 (GEFO),COMUNITA' MONTANA DI VALLE CAMONICA,AMMINISTRAZIONE LOCALE,01766100984,01766100984
194543,06/04/2017 10:02:00 AM,,COMUNE DI CINISELLO BALSAMO,AMMINISTRAZIONE LOCALE,01971350150,
49368,30/10/2014 03:46:00 PM,10724,CASALMAGGIORE,AMMINISTRAZIONE LOCALE,00304940190,
93415,05/10/2015 02:19:00 PM,,VILLIMPENTA,AMMINISTRAZIONE LOCALE,00389360207,
53045,02/12/2014 01:59:00 PM,216517,UC Alta Valle Camonica,AMMINISTRAZIONE LOCALE,02180620987,02180620987
88325,07/08/2015 10:34:00 AM,10907,COMUNE DI BERNATE TICINO,AMMINISTRAZIONE LOCALE,03365620156,03365620156
81280,25/05/2015 02:29:00 PM,11116,COMUNE DI USMATE VELATE,AMMINISTRAZIONE LOCALE,01482570155,
133301,30/06/2016 03:48:00 PM,13613,COMUNITA' MONTANA DELLA VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,
104318,10/10/2016 06:13:00 PM,10024,COMUNE DI BERBENNO,AMMINISTRAZIONE LOCALE,00313890162,
98126,20/11/2015 03:35:00 PM,10608,COMUNE DI MOLTRASIO,AMMINISTRAZIONE LOCALE,00601410137,
17656,27/02/2014 05:08:00 PM,,COMUNITA' MONTANA LARIO ORIENTALE - VALLE SAN MARTINO,AMMINISTRAZIONE LOCALE,92058600138,03605000169
14686,08/08/2013 11:09:00 AM,11526,COMUNE DI SESTO CALENDE,AMMINISTRAZIONE LOCALE,00283240125,
51659,17/11/2014 05:49:00 PM,10845,GONZAGA,AMMINISTRAZIONE LOCALE,00253340202,
97880,20/11/2015 03:35:00 PM,10704,COMUNE DI ACQUANEGRA CREMONESE,AMMINISTRAZIONE LOCALE,00304070196,
52446,21/11/2014 01:48:00 PM,10274,BOVEGNO,AMMINISTRAZIONE LOCALE,00868380171,
97931,20/11/2015 03:35:00 PM,10782,COMUNE DI RICENGO,AMMINISTRAZIONE LOCALE,00301430195,
46160,24/02/2015 09:49:00 AM,,COMUNE DI CARBONARA DI PO,AMMINISTRAZIONE LOCALE,80005790201,
86066,29/07/2015 03:34:00 PM,,PORTO MANTOVANO,AMMINISTRAZIONE LOCALE,80002770206,
239697,20/12/2017 02:19:00 PM,,CINISELLO BALSAMO,AMMINISTRAZIONE LOCALE,01971350150,01971350150
49343,30/10/2014 03:46:00 PM,10279,BRESCIA,AMMINISTRAZIONE LOCALE,00761890177,
38162,05/05/2014 02:56:00 PM,,COMUNE DI CEDEGOLO,AMMINISTRAZIONE LOCALE,00361760176,
83507,22/07/2015 05:30:00 PM,152655,UC Valsaviore,AMMINISTRAZIONE LOCALE,90009010175,02148860980
51920,17/11/2014 05:49:00 PM,10630,PADERNO D'ADDA,AMMINISTRAZIONE LOCALE,85000710138,
104105,26/05/2016 05:38:00 PM,11422,COMUNE DI BREBBIA,AMMINISTRAZIONE LOCALE,83000650123,
45960,06/08/2014 11:49:00 AM,,COMUNE DI RONAGO,AMMINISTRAZIONE LOCALE,80009980139,
38034,30/06/2014 12:08:00 PM,,COMUNE DI SAN BENEDETTO PO,AMMINISTRAZIONE LOCALE,00272230202,
39031,15/05/2014 11:18:00 AM,,COMUNE DI RONAGO,AMMINISTRAZIONE LOCALE,80009980139,
228310,20/11/2017 12:58:00 PM,10988,COMUNE DI DESIO,AMMINISTRAZIONE LOCALE,00696660968,00696660968
47383,19/09/2014 10:22:00 AM,11272,COMUNE DI SAN GENESIO ED UNITI,AMMINISTRAZIONE LOCALE,00468360185,00468360185
97280,20/11/2015 02:52:00 PM,10296,COMUNE DI CAZZAGO SAN MARTINO,AMMINISTRAZIONE LOCALE,82001930179,
93380,05/10/2015 02:19:00 PM,,MERLINO,AMMINISTRAZIONE LOCALE,84507390155,
99002,20/11/2015 04:24:00 PM,10706,COMUNE DI ANNICCO,AMMINISTRAZIONE LOCALE,00304860190,
44647,22/07/2014 01:18:00 PM,345399,UNIONE DEI COMUNI DEI FONTANILI,AMMINISTRAZIONE LOCALE,01314370196,
134285,10/08/2017 12:34:00 PM,,PROVINCIA DI LECCO,AMMINISTRAZIONE LOCALE,92013170136,
221534,29/09/2017 08:39:00 AM,,COMUNE DI BARZAGO,AMMINISTRAZIONE LOCALE,00624020137,
95930,04/11/2015 02:18:00 PM,,COMUNE DI LISSONE,AMMINISTRAZIONE LOCALE,80034840167,
150158,21/11/2016 05:33:00 PM,,ROZZANO,AMMINISTRAZIONE LOCALE,01743420158,
45677,04/08/2014 04:25:00 PM,11601,Provincia di Bergamo,AMMINISTRAZIONE LOCALE,80004870160,00639600162
222373,29/09/2017 03:56:00 PM,10986,CUSANO MILANINO,AMMINISTRAZIONE LOCALE,00000000000,
98063,19/01/2016 11:31:00 AM,11127,COMUNE DI VIGNATE,AMMINISTRAZIONE LOCALE,83504710159,
132534,31/05/2016 02:59:00 PM,,COMUNE DI CERNOBBIO,AMMINISTRAZIONE LOCALE,00432060135,00432060135
6309,13/11/2013 03:32:00 PM,,Comune di Noviglio,AMMINISTRAZIONE LOCALE,80121990156,
92930,05/10/2015 02:15:00 PM,,MOTTA BALUFFI,AMMINISTRAZIONE LOCALE,00326780194,
54549,05/12/2014 10:36:00 AM,10851,MARMIROLO,AMMINISTRAZIONE LOCALE,80004530202,
55893,17/12/2014 11:56:00 AM,11497,COMUNE DI LUINO,AMMINISTRAZIONE LOCALE,84000310122,00238010128
236586,30/11/2017 09:26:00 AM,10663,COMUNE DI SAN FERMO DELLA BATTAGLIA,AMMINISTRAZIONE LOCALE,00354000135,00354000135
216304,24/07/2017 10:52:00 AM,931291,COMUNE DI Val Brembilla,AMMINISTRAZIONE LOCALE,03966930160,
92600,05/10/2015 02:15:00 PM,,CANNETO PAVESE,AMMINISTRAZIONE LOCALE,84000510184,
87915,03/08/2015 12:27:00 PM,1617309,COMUNE CASSINA DE' PECCHI,AMMINISTRAZIONE LOCALE,83500570151,05056590150
186854,15/03/2017 10:49:00 AM,11254,COMUNE DI PONTE NIZZA,AMMINISTRAZIONE LOCALE,00341500189,
38115,30/06/2014 11:51:00 AM,,COMUNE DI VERGIATE,AMMINISTRAZIONE LOCALE,00309430122,
94088,16/05/2016 02:44:00 PM,10004,COMUNE DI ALBINO,AMMINISTRAZIONE LOCALE,00224380162,
54700,05/12/2014 10:36:00 AM,11096,SEREGNO,AMMINISTRAZIONE LOCALE,00870790151,
104627,25/08/2016 11:58:00 AM,10594,COMUNE DI LURATE CACCIVIO,AMMINISTRAZIONE LOCALE,00415790138,
13459,22/12/2015 03:37:00 PM,542376,COMUNE DI CERNOBBIO,AMMINISTRAZIONE LOCALE,00432060135,00432060135
98389,20/11/2015 04:24:00 PM,10370,COMUNE DI NUVOLERA,AMMINISTRAZIONE LOCALE,80013950177,
17643,29/10/2013 03:17:00 PM,,COMUNITA' MONTANA ALTA VALTELLINA,AMMINISTRAZIONE LOCALE,92002450143,92002450143
133288,01/12/2016 09:58:00 AM,10456,COMUNE DI ZONE,AMMINISTRAZIONE LOCALE,80015590179,
94046,12/10/2015 10:54:00 AM,10297,COMUNE DI CEDEGOLO,AMMINISTRAZIONE LOCALE,00361760176,00361760176
51038,17/11/2014 05:47:00 PM,11037,MONZA,AMMINISTRAZIONE LOCALE,02030880153,
97659,08/06/2016 11:56:00 AM,11388,COMUNE DI SONDRIO,AMMINISTRAZIONE LOCALE,00095450144,
45406,03/11/2014 03:51:00 PM,10952,COMUNE DI CASTIGLIONE D'ADDA,AMMINISTRAZIONE LOCALE,82502070152,82502070152
104708,30/08/2016 05:21:00 PM,10952,COMUNE DI CASTIGLIONE D'ADDA,AMMINISTRAZIONE LOCALE,07862160152,
91322,21/09/2015 05:50:00 PM,,VILLA POMA,AMMINISTRAZIONE LOCALE,00418390209,
134976,27/07/2016 10:26:00 AM,,VAREDO,AMMINISTRAZIONE LOCALE,00841910151,
78075,09/04/2015 12:27:00 PM,,PROVINCIA DI COMO,AMMINISTRAZIONE LOCALE,80004650133,00606750131
92304,30/09/2015 12:04:00 PM,11488,COMUNE DI INDUNO OLONA,AMMINISTRAZIONE LOCALE,00271270126,00271270126
208748,03/05/2017 03:59:00 PM,958369,Unione di Comuni Borghi e Valli d'Oltrepo',AMMINISTRAZIONE LOCALE,95034980185,
149682,16/11/2016 12:15:00 PM,11607,PROVINCIA DI PAVIA,AMMINISTRAZIONE LOCALE,80000030181,00864680186
44207,14/07/2014 01:55:00 PM,11605,PROVINCIA DI MANTOVA,AMMINISTRAZIONE LOCALE,80001070202,00314000209
46197,06/08/2014 03:10:00 PM,,COMUNE DI TRESCORE BALNEARIO,AMMINISTRAZIONE LOCALE,00407800168,
207395,11/04/2017 04:06:00 PM,,COMUNE DI BUSTO ARSIZIO,AMMINISTRAZIONE LOCALE,00224000125,
98068,19/01/2016 11:32:00 AM,11137,COMUNE DI ZIBIDO SAN GIACOMO,AMMINISTRAZIONE LOCALE,80102330158,
97927,20/11/2015 03:35:00 PM,10777,COMUNE DI PIEVE D'OLMI,AMMINISTRAZIONE LOCALE,80003290196,
47626,26/09/2014 12:34:00 PM,10974,COMUNE DI CORMANO,AMMINISTRAZIONE LOCALE,01086310156,01086310156
155411,29/11/2016 10:37:00 AM,10374,COMUNE DI ONO SAN PIETRO,AMMINISTRAZIONE LOCALE,00968280172,00968280172
85567,29/07/2015 03:34:00 PM,,CAPRALBA,AMMINISTRAZIONE LOCALE,00323260190,
86019,29/07/2015 03:34:00 PM,,PALADINA,AMMINISTRAZIONE LOCALE,80028060160,
50529,17/11/2014 05:46:00 PM,10903,BASIGLIO,AMMINISTRAZIONE LOCALE,80109890154,
186559,09/03/2017 08:24:00 PM,,COMUNE DI MILANO,AMMINISTRAZIONE LOCALE,01199250158,
36130,10/04/2014 01:44:00 PM,,PROVINCIA DI BERGAMO,AMMINISTRAZIONE LOCALE,80004870160,
213078,26/06/2017 04:27:00 PM,,COMUNE DI SAN BENEDETTO PO,AMMINISTRAZIONE LOCALE,00272230202,
98572,24/08/2016 10:46:00 AM,664094,COMUNITA' MONTANA DEL PIAMBELLO,AMMINISTRAZIONE LOCALE,95067540120,
35611,24/03/2014 10:58:00 AM,10372,COMUNE DI OFFLAGA,AMMINISTRAZIONE LOCALE,88000970173,
212757,26/06/2017 04:27:00 PM,,COMUNE DI CARPENEDOLO,AMMINISTRAZIONE LOCALE,00750840175,
92654,05/10/2015 02:15:00 PM,,CASTEGNATO,AMMINISTRAZIONE LOCALE,80008710172,
33563,03/02/2014 12:26:00 PM,,COMUNE DI NEMBRO,AMMINISTRAZIONE LOCALE,00221710163,
28656,28/11/2013 01:32:00 PM,,COMUNE DI SEREGNO,AMMINISTRAZIONE LOCALE,00870790151,
223086,02/10/2017 03:49:00 PM,10451,VILLACHIARA,AMMINISTRAZIONE LOCALE,00000000000,
228150,17/11/2017 11:12:00 AM,,GIUSSANO,AMMINISTRAZIONE LOCALE,01063800153,
222318,29/09/2017 03:34:00 PM,11103,SORDIO,AMMINISTRAZIONE LOCALE,00000000000,
38131,29/04/2014 10:28:00 AM,,COMUNE DI MOTTEGGIANA,AMMINISTRAZIONE LOCALE,82000050201,
38047,05/05/2014 03:19:00 PM,,COMUNE DI SAN MARTINO DALL'ARGINE,AMMINISTRAZIONE LOCALE,00416220200,
54849,19/12/2017 05:12:00 PM,11100,COMUNE DI SEVESO - BOSCO DELLE QUERCE,AMMINISTRAZIONE LOCALE,01650780156,
221598,29/09/2017 08:39:00 AM,,COMUNE DI PREMANA,AMMINISTRAZIONE LOCALE,00622450138,
212448,14/06/2017 11:03:00 AM,,Comune di Bormio,AMMINISTRAZIONE LOCALE,00099580144,
96287,11/11/2015 12:05:00 PM,11609,PROVINCIA DI VARESE,AMMINISTRAZIONE LOCALE,80000710121,80000710121
130694,11/04/2016 12:38:00 PM,10848,COMUNE DI MANTOVA,AMMINISTRAZIONE LOCALE,00189800204,00189800204
145201,13/10/2016 02:37:00 PM,,CESANO MADERNO,AMMINISTRAZIONE LOCALE,83000130159,
216104,19/07/2017 04:28:00 PM,,PROVINCIA DI LODI,AMMINISTRAZIONE LOCALE,92514470159,
16560,10/09/2013 03:38:00 PM,10497,PROVINCIA DI PAVIA,AMMINISTRAZIONE LOCALE,80000030181,80000030181
99118,20/11/2015 04:24:00 PM,11059,COMUNE DI PESCHIERA BORROMEO,AMMINISTRAZIONE LOCALE,80101570150,
51235,17/11/2014 05:47:00 PM,10206,SORISOLE,AMMINISTRAZIONE LOCALE,80016300164,
38022,30/06/2014 12:10:00 PM,,COMUNE DI SERIATE,AMMINISTRAZIONE LOCALE,00384000162,
76123,16/10/2015 10:44:00 AM,13613,COMUNITA' MONTANA DELLA VALCHIAVENNA,AMMINISTRAZIONE LOCALE,81001550144,
46412,08/08/2014 09:20:00 AM,10004,COMUNE DI ALBINO,AMMINISTRAZIONE LOCALE,00224380162,
92301,04/10/2017 04:50:00 PM,11439,COMUNE DI CARONNO PERTUSELLA,AMMINISTRAZIONE LOCALE,00440710127,00440710127
51642,17/11/2014 05:49:00 PM,10993,GARBAGNATE MILANESE,AMMINISTRAZIONE LOCALE,00792720153,
18090,26/09/2013 12:48:00 PM,,COMUNE DI CREDERA RUBBIANO,AMMINISTRAZIONE LOCALE,,00352820195
29594,03/12/2013 02:47:00 PM,11601,PROVINCIA DI BERGAMO,AMMINISTRAZIONE LOCALE,80004870160,00639600162
210587,18/05/2017 11:53:00 AM,11037,Comune Di Monza,AMMINISTRAZIONE LOCALE,02030880153,
52354,21/11/2014 01:48:00 PM,10599,MARIANO COMENSE,AMMINISTRAZIONE LOCALE,81001190131,
55826,17/12/2014 02:58:00 PM,11393,Comune di Tirano,AMMINISTRAZIONE LOCALE,00114980147,
98955,20/11/2015 04:24:00 PM,11011,COMUNE DI LISSONE,AMMINISTRAZIONE LOCALE,02968150157,
82183,10/07/2015 10:00:00 AM,11100,COMUNE DI SEVESO,AMMINISTRAZIONE LOCALE,01650780156,
52090,17/11/2014 05:49:00 PM,11534,TRAVEDONA-MONATE,AMMINISTRAZIONE LOCALE,00308240126,
221923,29/09/2017 12:37:00 PM,,COMUNE DI VEDUGGIO CON COLZANO,AMMINISTRAZIONE LOCALE,83003380157,
52135,17/11/2014 05:49:00 PM,10699,VERTEMATE CON MINOPRIO,AMMINISTRAZIONE LOCALE,00549440139,
104419,06/09/2016 05:32:00 PM,10223,COMUNE DI TREVIGLIO,AMMINISTRAZIONE LOCALE,00230810160,
129204,09/02/2016 06:31:00 PM,,PROVINCIA DI LECCO,AMMINISTRAZIONE LOCALE,92013170136,02193970130
215662,11/07/2017 04:09:00 PM,,Comune di Torre Boldone,AMMINISTRAZIONE LOCALE,00315250167,
55296,11/12/2014 12:05:00 PM,10924,COMUNE DI BUCCINASCO,AMMINISTRAZIONE LOCALE,03482920158,
239711,20/12/2017 02:19:00 PM,,CREMA,AMMINISTRAZIONE LOCALE,00111540191,00111540191
51334,17/11/2014 05:49:00 PM,10819,ACQUANEGRA SUL CHIESE,AMMINISTRAZIONE LOCALE,00413370206,
223605,13/10/2017 09:02:00 AM,,COMUNE DI CIVO,AMMINISTRAZIONE LOCALE,00115160145,
52421,21/11/2014 01:48:00 PM,11437,CARDANO AL CAMPO,AMMINISTRAZIONE LOCALE,00221730120,
186616,14/03/2017 06:27:00 PM,781668,UNIONE DEI COMUNI DELLA BASSA VALLE CAMONICA,AMMINISTRAZIONE LOCALE,03239740982,03239740982
47255,15/09/2014 09:47:00 AM,924085,COMUNE DI TREMEZZINA CO,AMMINISTRAZIONE LOCALE,03504700133,03504700133
161426,15/02/2017 03:36:00 PM,,Comune di Castano Primo (MI),AMMINISTRAZIONE LOCALE,01639920154,
145108,12/10/2016 05:42:00 PM,,COMUNE DI LEGNANO,AMMINISTRAZIONE LOCALE,00807960158,
223047,02/10/2017 03:49:00 PM,10412,ROCCAFRANCA,AMMINISTRAZIONE LOCALE,00000000000,
102757,15/12/2015 03:35:00 PM,10689,COMUNE DI VALMOREA,AMMINISTRAZIONE LOCALE,00651150138,
98452,06/06/2016 02:46:00 PM,11161,COMUNE DI BRONI,AMMINISTRAZIONE LOCALE,84000230189,
17780,20/09/2013 12:03:00 PM,10193,COMUNE DI SAN PELLEGRINO TERME (BG),AMMINISTRAZIONE LOCALE,00306690165,00306690165
212949,26/06/2017 04:27:00 PM,,COMUNE DI MALNATE,AMMINISTRAZIONE LOCALE,00243280120,
51451,17/11/2014 05:49:00 PM,11430,BUGUGGIATE,AMMINISTRAZIONE LOCALE,00308120120,
38031,05/05/2014 03:21:00 PM,,COMUNE DI SUZZARA,AMMINISTRAZIONE LOCALE,00178480208,
31372,10/12/2013 12:01:00 PM,11308,COMUNE DI VARZI,AMMINISTRAZIONE LOCALE,86003550182,
93044,05/10/2015 02:15:00 PM,,ROBECCO SUL NAVIGLIO,AMMINISTRAZIONE LOCALE,82002470159,
13940,01/08/2013 03:10:00 PM,10186,Comune di Romano di Lombardia,AMMINISTRAZIONE LOCALE,00622580165,
51603,17/11/2014 05:49:00 PM,10092,CURNO,AMMINISTRAZIONE LOCALE,80016350169,
51737,17/11/2014 05:49:00 PM,10593,LURAGO MARINONE,AMMINISTRAZIONE LOCALE,00602460131,
82175,10/08/2015 11:10:00 AM,10861,COMUNE DI POMPONESCO,AMMINISTRAZIONE LOCALE,83000230207,
208651,03/05/2017 02:40:00 PM,11482,GOLASECCA,AMMINISTRAZIONE LOCALE,00564480127,00564480127
223037,02/10/2017 03:49:00 PM,10401,POZZOLENGO,AMMINISTRAZIONE LOCALE,00000000000,
46192,06/08/2014 03:10:00 PM,,COMUNE DI RANICA,AMMINISTRAZIONE LOCALE,00330380163,
95481,28/10/2015 04:34:00 PM,11388,SONDRIO,AMMINISTRAZIONE LOCALE,00095450144,
222532,29/09/2017 04:11:00 PM,11213,GROPELLO CAIROLI,AMMINISTRAZIONE LOCALE,00000000000,
92548,05/10/2015 02:15:00 PM,,BESNATE,AMMINISTRAZIONE LOCALE,00249600123,
91270,21/09/2015 05:04:00 PM,,CREMOSANO,AMMINISTRAZIONE LOCALE,00308190198,
47869,14/07/2015 04:02:00 PM,434851,PROVINCIA DI NOVARA,AMMINISTRAZIONE LOCALE,80026850034,
24922,04/11/2013 04:06:00 PM,10282,COMUNE DI CALCINATO,AMMINISTRAZIONE LOCALE,00524950177,
76110,16/10/2015 11:02:00 AM,10054,COMUNE DI CARAVAGGIO,AMMINISTRAZIONE LOCALE,00272830167,
50808,17/11/2014 05:46:00 PM,10114,GAZZANIGA,AMMINISTRAZIONE LOCALE,00250930161,
212449,14/06/2017 11:03:00 AM,,Comune di Sondalo,AMMINISTRAZIONE LOCALE,00109670141,
226526,28/11/2017 10:58:00 AM,11144,BAGNARIA,AMMINISTRAZIONE LOCALE,86003510186,
49980,04/11/2014 04:16:00 PM,,CM DI VALLECAMONICA,AMMINISTRAZIONE LOCALE,01766100984,
11626,19/06/2013 11:56:00 AM,,Comune di Monza,AMMINISTRAZIONE LOCALE,02030880153,00728830969
27300,15/11/2013 11:27:00 AM,,TREVIGLIO,AMMINISTRAZIONE LOCALE,00230810160,
51635,17/11/2014 05:49:00 PM,10104,FONTANELLA,AMMINISTRAZIONE LOCALE,83000990164,
54432,05/12/2014 10:36:00 AM,11245,PANCARANA,AMMINISTRAZIONE LOCALE,00470710187,
46180,06/08/2014 03:10:00 PM,,COMUNE DI LOMAZZO,AMMINISTRAZIONE LOCALE,00566590139,
52136,17/11/2014 05:49:00 PM,10448,VESTONE,AMMINISTRAZIONE LOCALE,00948680178,
212302,12/06/2017 05:24:00 PM,13625,CM VALLE BREMBANA,AMMINISTRAZIONE LOCALE,02756440166,02756440166
77830,31/03/2015 10:03:00 AM,,COMUNE DI MEDA,AMMINISTRAZIONE LOCALE,01745100154,
222777,02/10/2017 12:29:00 PM,10137,MEDOLAGO,AMMINISTRAZIONE LOCALE,00000000000,
135469,05/08/2016 11:56:00 AM,,MONZA,AMMINISTRAZIONE LOCALE,02030880153,
39448,30/05/2014 11:56:00 AM,,COMUNE DI VARESE,AMMINISTRAZIONE LOCALE,00441340122,
92913,05/10/2015 02:15:00 PM,,MONTEGRINO VALTRAVAGLIA,AMMINISTRAZIONE LOCALE,00225500123,
133014,02/05/2017 12:28:00 PM,,COMUNITA' MONTANA VALTELLINA DI MORBEGNO,AMMINISTRAZIONE LOCALE,91000680149,91000680149
30665,11/02/2014 01:57:00 PM,,COMUNE DI CANTU',AMMINISTRAZIONE LOCALE,00233930130,
39090,15/05/2014 11:18:00 AM,,COMUNE DI BOLLATE,AMMINISTRAZIONE LOCALE,00801220153,
38084,04/11/2015 03:58:00 PM,,COMUNE CORNEGLIANO LAUDENSE,AMMINISTRAZIONE LOCALE,84502770153,
38159,29/04/2014 10:28:00 AM,,COMUNE DI PIGRA,AMMINISTRAZIONE LOCALE,00680400132,
51597,17/11/2014 05:49:00 PM,10739,CREMONA,AMMINISTRAZIONE LOCALE,00297960197,
51551,17/11/2014 05:49:00 PM,10963,CESANO MADERNO,AMMINISTRAZIONE LOCALE,83000130159,
85736,29/07/2015 03:34:00 PM,,CREMA,AMMINISTRAZIONE LOCALE,00111540191,
222397,29/09/2017 03:56:00 PM,11034,MILANO,AMMINISTRAZIONE LOCALE,00000000000,
185889,28/11/2017 03:36:00 PM,,COMUNE DI CESANO BOSCONE,AMMINISTRAZIONE LOCALE,80098810155,
238013,06/12/2017 04:11:00 PM,,COMUNE DI PREVALLE,AMMINISTRAZIONE LOCALE,00846620177,
98846,20/11/2015 04:24:00 PM,10576,COMUNE DI LAINO,AMMINISTRAZIONE LOCALE,00527740138,
222686,02/10/2017 12:29:00 PM,10041,BRIGNANO GERA D'ADDA,AMMINISTRAZIONE LOCALE,00000000000,
14662,08/08/2013 11:09:00 AM,10201,COMUNE DI SERIATE,AMMINISTRAZIONE LOCALE,00384000162,
221667,29/09/2017 09:27:00 AM,11455,CISLAGO,AMMINISTRAZIONE LOCALE,00308220128,
161452,15/02/2017 03:37:00 PM,,Comune di Lodi,AMMINISTRAZIONE LOCALE,84507570152,
97485,20/11/2015 03:35:00 PM,10023,COMUNE DI BEDULITA,AMMINISTRAZIONE LOCALE,00505610162,
98623,21/01/2016 10:19:00 AM,10067,COMUNE DI CAVERNAGO,AMMINISTRAZIONE LOCALE,00662800168,
45568,01/08/2014 01:08:00 PM,222655,"UC Cervesina, Pancarana, Pizzale",AMMINISTRAZIONE LOCALE,95021580188,01951950185
33298,30/01/2014 03:52:00 PM,,COMUNE DI OLMO AL BREMBO,AMMINISTRAZIONE LOCALE,85000650169,
52630,27/05/2016 11:59:00 AM,11003,COMUNE DI LACCHIARELLA,AMMINISTRAZIONE LOCALE,80094250158,
99987,04/12/2017 12:15:00 PM,,PROVINCIA DI MONZA E BRIANZA,AMMINISTRAZIONE LOCALE,94616010156,
159799,30/12/2016 05:11:00 PM,10948,CASSINA DE' PECCHI,AMMINISTRAZIONE LOCALE,83500570151,
27988,22/11/2013 08:33:00 AM,11604,PROVINCIA DI CREMONA,AMMINISTRAZIONE LOCALE,80002130195,00291650190
97923,26/05/2016 03:19:00 PM,10771,COMUNE DI PERSICO DOSIMO,AMMINISTRAZIONE LOCALE,00323920199,
92762,05/10/2015 02:15:00 PM,,DUMENZA,AMMINISTRAZIONE LOCALE,00579150129,
51789,17/11/2014 05:49:00 PM,10602,MERATE,AMMINISTRAZIONE LOCALE,00703920132,
102809,15/12/2015 03:35:00 PM,11421,COMUNE DI BODIO LOMNAGO,AMMINISTRAZIONE LOCALE,00250430121,
49389,30/10/2014 03:46:00 PM,10965,CINISELLO BALSAMO,AMMINISTRAZIONE LOCALE,01971350150,
53822,05/12/2014 10:36:00 AM,11430,BUGUGGIATE,AMMINISTRAZIONE LOCALE,00308120120,
51428,17/11/2014 05:49:00 PM,10279,BRESCIA,AMMINISTRAZIONE LOCALE,00761890177,
104458,01/02/2016 11:03:00 AM,,COMUNE DI CARPENEDOLO,AMMINISTRAZIONE LOCALE,00750840175,
